emp_no,first_name,last_name,title,from_date,salary
279134,Manu,Lorch,Senior Staff,1997-05-17,68073
279134,Manu,Lorch,Staff,1988-05-17,68073
279139,Tetsushi,Eastman,Senior Staff,2002-01-09,60322
279139,Tetsushi,Eastman,Staff,1994-01-09,60322
279143,Marl,Krohm,Engineer,1986-06-03,66490
279143,Marl,Krohm,Senior Engineer,1993-06-03,66490
279162,Reinhard,Kavraki,Engineer,1999-10-14,59749
279169,Billur,Sidhu,Technique Leader,1994-06-10,67163
279186,Valery,Frijda,Engineer,1987-10-11,40000
279186,Valery,Frijda,Senior Engineer,1992-10-10,40000
279187,Karsten,Millington,Senior Staff,1994-06-21,57601
279187,Karsten,Millington,Staff,1985-06-21,57601
279201,Udo,Stiles,Engineer,1988-03-22,40000
279201,Udo,Stiles,Senior Engineer,1996-03-22,40000
279207,Zorica,Birch,Engineer,1985-05-11,41372
279207,Zorica,Birch,Senior Engineer,1993-05-11,41372
279216,Debaprosad,Kamber,Engineer,1996-01-30,40000
279216,Debaprosad,Kamber,Senior Engineer,2001-01-29,40000
279226,Isaac,Gopalakrishnan,Senior Staff,2002-02-20,43025
279226,Isaac,Gopalakrishnan,Staff,1993-02-20,43025
279234,Gonzalo,Diderrich,Senior Staff,1996-10-06,40000
279234,Gonzalo,Diderrich,Staff,1987-10-07,40000
279249,Alagu,Litecky,Staff,1996-07-31,73559
279286,Kenroku,Benzaken,Senior Staff,1994-12-20,40000
279286,Kenroku,Benzaken,Staff,1988-12-20,40000
279287,Uli,Ranum,Senior Staff,2001-08-14,40000
279287,Uli,Ranum,Staff,1992-08-14,40000
279288,Patricio,Masand,Staff,1999-05-29,77104
279300,Tomokazu,Bondorf,Assistant Engineer,1985-03-26,40000
279300,Tomokazu,Bondorf,Engineer,1990-03-26,40000
279300,Tomokazu,Bondorf,Senior Engineer,1995-03-26,40000
279308,Ziva,Kopetz,Senior Engineer,1996-08-18,47715
279321,Sukumar,Flasterstein,Technique Leader,1988-04-01,44674
279336,Moss,Bonifati,Technique Leader,1986-01-08,60207
279342,Babette,Orlowska,Engineer,1988-10-19,40000
279342,Babette,Orlowska,Senior Engineer,1996-10-19,40000
279349,Cullen,Shanbhogue,Engineer,1985-12-28,55251
279349,Cullen,Shanbhogue,Senior Engineer,1992-12-28,55251
279351,Shaunak,Sgarro,Senior Staff,1996-07-11,59276
279351,Shaunak,Sgarro,Staff,1987-07-12,59276
279378,Pradeep,Lenart,Technique Leader,1988-01-12,42161
279386,Parto,Verspoor,Senior Staff,1995-05-18,59100
279386,Parto,Verspoor,Staff,1987-05-18,59100
279397,Elvis,Karcich,Senior Staff,1994-11-23,82635
279397,Elvis,Karcich,Staff,1985-11-23,82635
279414,Iara,Lores,Engineer,1987-08-08,56055
279414,Iara,Lores,Senior Engineer,1996-08-07,56055
279433,Tetsurou,Billawala,Senior Staff,1992-10-16,64839
279433,Tetsurou,Billawala,Staff,1986-10-17,64839
279434,Baocai,Suermann,Staff,1995-03-15,40000
279435,Mayumi,Wilharm,Assistant Engineer,1991-09-11,60060
279435,Mayumi,Wilharm,Engineer,1997-09-10,60060
279436,Fun,Setiz,Senior Engineer,1985-08-03,50146
279440,Shin,Hebden,Staff,1995-09-05,48082
279446,Basant,Jansch,Senior Staff,1990-09-20,40000
279448,Keung,Halloran,Engineer,1988-02-07,40000
279448,Keung,Halloran,Senior Engineer,1995-02-07,40000
279451,Pasqua,Qiwen,Senior Staff,1995-06-09,94698
279451,Pasqua,Qiwen,Staff,1986-06-09,94698
279468,Weiwu,Kornyak,Senior Staff,1987-05-10,51233
279477,Moon,Kalsbeek,Senior Staff,1985-04-28,58962
279478,Steve,Zyda,Senior Staff,2000-03-23,62437
279478,Steve,Zyda,Staff,1995-03-24,62437
279484,Yunming,Famili,Senior Staff,1991-08-04,84957
279484,Yunming,Famili,Staff,1985-08-04,84957
279487,Dietrich,Fasbender,Engineer,1986-08-14,40000
279487,Dietrich,Fasbender,Senior Engineer,1994-08-14,40000
279488,Aleksandar,Vandervoorde,Engineer,1986-01-03,46765
279488,Aleksandar,Vandervoorde,Senior Engineer,1991-01-03,46765
279504,Olivera,Thibadeau,Assistant Engineer,1986-12-23,44042
279504,Olivera,Thibadeau,Engineer,1993-12-23,44042
279504,Olivera,Thibadeau,Senior Engineer,2000-12-23,44042
279506,Shih,Selvestrel,Senior Staff,1995-04-27,40000
279506,Shih,Selvestrel,Staff,1990-04-27,40000
279507,Masato,Desikan,Senior Staff,1999-08-18,78754
279510,Makato,Munck,Senior Staff,1993-01-26,70768
279510,Makato,Munck,Staff,1986-01-26,70768
279511,Tsuneo,Rahier,Engineer,1985-10-18,49064
279511,Tsuneo,Rahier,Senior Engineer,1991-10-18,49064
279514,Fumiko,Heyers,Engineer,1988-08-29,40000
279514,Fumiko,Heyers,Senior Engineer,1995-08-30,40000
279518,Werner,Ellozy,Senior Staff,1997-01-19,78461
279518,Werner,Ellozy,Staff,1988-01-20,78461
279519,Trygve,Neimat,Engineer,1988-05-29,49332
279519,Trygve,Neimat,Senior Engineer,1995-05-30,49332
279528,Rosita,Szilard,Technique Leader,1995-03-04,40000
279535,Domenico,Sullins,Senior Engineer,1988-07-14,52348
279541,Tsutomu,Felder,Senior Staff,1995-10-14,81861
279541,Tsutomu,Felder,Staff,1987-10-14,81861
279553,Elzbieta,Brlek,Senior Staff,1994-05-04,40038
279553,Elzbieta,Brlek,Staff,1988-05-04,40038
279583,Gianluca,Masada,Staff,1998-11-30,55370
279594,Alexius,Ponthieu,Senior Staff,1991-07-26,76130
279594,Alexius,Ponthieu,Staff,1986-07-26,76130
279611,Pranav,Perry,Senior Staff,1992-11-05,47476
279611,Pranav,Perry,Staff,1985-11-05,47476
279618,Eben,Cannata,Senior Engineer,1986-01-19,40000
279619,Youngkon,Thiran,Engineer,1987-01-21,46285
279619,Youngkon,Thiran,Senior Engineer,1995-01-21,46285
279620,Suzette,Erbe,Assistant Engineer,1993-07-19,40000
279620,Suzette,Erbe,Engineer,1999-07-19,40000
279642,Feipei,Besancenot,Assistant Engineer,1996-02-09,53904
279642,Feipei,Besancenot,Engineer,2002-02-08,53904
279643,Kiam,Massonet,Senior Staff,1997-04-09,79806
279643,Kiam,Massonet,Staff,1988-04-09,79806
279649,Rajmohan,Dolinsky,Senior Staff,1993-05-17,40000
279649,Rajmohan,Dolinsky,Staff,1987-05-18,40000
279657,Mayuko,Kavraki,Engineer,1989-01-24,68069
279657,Mayuko,Kavraki,Senior Engineer,1997-01-24,68069
279661,Xiadong,Bach,Senior Staff,1987-03-07,58554
279673,Xiaopeng,Leppanen,Senior Staff,1987-02-22,48674
279687,Howell,Maquelin,Senior Engineer,1987-12-09,40000
279689,Martins,McDermid,Technique Leader,1987-10-01,40000
279691,Peternela,Lindenbaum,Senior Staff,1985-04-20,53724
279703,Kirk,Makrucki,Engineer,1986-02-27,40000
279703,Kirk,Makrucki,Senior Engineer,1995-02-27,40000
279707,Makato,Broder,Senior Engineer,1998-02-01,40000
279716,Sham,Validov,Senior Staff,1998-07-17,40000
279716,Sham,Validov,Staff,1993-07-17,40000
279718,Sanjiv,Srimani,Senior Staff,1994-12-15,40000
279718,Sanjiv,Srimani,Staff,1989-12-15,40000
279726,Zhenhua,Farris,Senior Staff,1993-06-21,40000
279726,Zhenhua,Farris,Staff,1988-06-21,40000
279729,Gully,Masada,Engineer,1987-03-29,60317
279729,Gully,Masada,Senior Engineer,1996-03-28,60317
279732,Sedat,Imataki,Senior Staff,1988-06-05,56233
279735,Ravishankar,Atrawala,Senior Staff,1988-02-22,40000
279740,Sachio,Molenaar,Senior Engineer,1988-04-08,40000
279742,Navid,Woycyznski,Engineer,1986-01-09,58034
279742,Navid,Woycyznski,Senior Engineer,1994-01-09,58034
279745,Hongzue,Brattka,Senior Engineer,1986-07-28,50334
279753,Gio,Georg,Assistant Engineer,1986-04-03,40000
279753,Gio,Georg,Engineer,1991-04-03,40000
279753,Gio,Georg,Senior Engineer,1996-04-02,40000
279758,Honesty,Chiola,Engineer,1990-04-13,40000
279758,Honesty,Chiola,Senior Engineer,1998-04-13,40000
279762,Rildo,Bael,Senior Staff,1985-03-23,72757
279763,Marke,Lipner,Senior Engineer,1985-12-12,40000
279765,Rosine,Ranta,Senior Staff,1990-12-25,53668
279765,Rosine,Ranta,Staff,1985-12-25,53668
279770,Chenyi,Brickell,Staff,1996-11-06,95481
279776,Mohammed,Moehrke,Senior Staff,1992-06-09,108388
279776,Mohammed,Moehrke,Staff,1986-06-10,108388
279804,Sugwoo,Camurati,Senior Staff,1986-08-17,41744
279808,Tooru,Dolinsky,Engineer,1985-05-08,43069
279808,Tooru,Dolinsky,Senior Engineer,1992-05-08,43069
279829,Iara,Stille,Staff,1996-01-03,85334
279832,Kristen,Vural,Engineer,1988-04-21,40000
279832,Kristen,Vural,Senior Engineer,1995-04-22,40000
279834,Susanna,Eugenio,Senior Staff,1999-05-04,42030
279834,Susanna,Eugenio,Staff,1990-05-04,42030
279868,Hidekazu,Schiper,Senior Engineer,1987-10-06,40907
279875,KayLiang,Kornyak,Senior Staff,1993-04-26,62259
279875,KayLiang,Kornyak,Staff,1985-04-26,62259
279880,Surveyors,Akiyama,Senior Staff,1996-04-20,59888
279880,Surveyors,Akiyama,Staff,1988-04-20,59888
279891,Eben,Gihr,Senior Staff,1992-08-22,56668
279891,Eben,Gihr,Staff,1986-08-23,56668
279901,Premsyl,Stanfel,Technique Leader,1987-04-13,40000
279910,Yongmin,Snyers,Technique Leader,1988-02-09,40000
279915,Angus,Rijsenbrij,Engineer,1988-09-07,40000
279915,Angus,Rijsenbrij,Senior Engineer,1994-09-07,40000
279917,Jaroslava,Selenyi,Senior Staff,1996-07-14,40000
279917,Jaroslava,Selenyi,Staff,1987-07-15,40000
279920,Stamatina,Papsdorf,Senior Engineer,1988-01-11,40503
279972,Jianhua,Gecsei,Senior Staff,1991-12-04,61807
279972,Jianhua,Gecsei,Staff,1986-12-04,61807
279996,Zejun,Lampe,Engineer,1985-08-20,42575
279996,Zejun,Lampe,Senior Engineer,1993-08-20,42575
279997,Heeju,Burnard,Staff,1998-04-24,47502
280010,Arnould,Awdeh,Senior Staff,2000-08-21,62558
280010,Arnould,Awdeh,Staff,1994-08-22,62558
280025,Kazunori,Bernardeschi,Senior Staff,1991-05-22,40000
280025,Kazunori,Bernardeschi,Staff,1985-05-22,40000
280038,Gunilla,Luks,Senior Staff,2000-07-06,49779
280038,Gunilla,Luks,Staff,1995-07-07,49779
280050,Fay,Gewali,Engineer,1995-05-24,40000
280062,Sashi,Condotta,Senior Staff,2001-03-27,62979
280062,Sashi,Condotta,Staff,1996-03-27,62979
280066,Kazuyasu,Sanella,Senior Staff,1986-10-08,67487
280088,Iara,Llado,Senior Staff,1990-10-04,57372
280088,Iara,Llado,Staff,1985-10-04,57372
280106,Duke,Koyama,Engineer,1988-01-18,60594
280106,Duke,Koyama,Senior Engineer,1997-01-17,60594
280117,Janalee,Stanger,Engineer,1992-02-26,46797
280117,Janalee,Stanger,Senior Engineer,1999-02-26,46797
280118,Constantino,Khasidashvili,Assistant Engineer,1991-05-01,54459
280118,Constantino,Khasidashvili,Engineer,1996-04-30,54459
280118,Constantino,Khasidashvili,Senior Engineer,2001-04-30,54459
280122,Rutger,Crooks,Senior Staff,1987-08-30,43090
280126,Arie,Danecki,Engineer,1988-08-27,40000
280126,Arie,Danecki,Senior Engineer,1995-08-28,40000
280127,Arnd,Hammerschmidt,Engineer,1998-12-15,40000
280134,Yuichiro,Pehl,Engineer,1994-10-29,40000
280137,Cullen,Ruther,Technique Leader,1985-07-12,62016
280161,Zeljko,Suermann,Assistant Engineer,1986-11-10,41173
280161,Zeljko,Suermann,Engineer,1994-11-10,41173
280165,Berni,Srimani,Assistant Engineer,1990-05-28,40000
280165,Berni,Srimani,Engineer,1995-05-28,40000
280165,Berni,Srimani,Senior Engineer,2000-05-27,40000
280169,Aimee,Sherertz,Engineer,1985-05-30,43251
280169,Aimee,Sherertz,Senior Engineer,1991-05-30,43251
280171,Rasikan,Condotta,Senior Staff,1999-03-27,62005
280171,Rasikan,Condotta,Staff,1994-03-27,62005
280179,Fuqing,Flexer,Senior Staff,1993-12-23,42672
280179,Fuqing,Flexer,Staff,1986-12-23,42672
280187,Dipankar,Ducloy,Engineer,1985-11-24,51808
280187,Dipankar,Ducloy,Senior Engineer,1991-11-24,51808
280197,Panayotis,Fordan,Technique Leader,1992-12-30,40000
280212,Chanjung,Heemskerk,Technique Leader,1988-12-06,58441
280216,Lene,McDermid,Senior Staff,1996-11-26,51427
280216,Lene,McDermid,Staff,1987-11-27,51427
280220,Hailing,Pollock,Senior Staff,1994-03-17,40000
280220,Hailing,Pollock,Staff,1985-03-17,40000
280229,Tooru,Fiutem,Engineer,1986-08-13,40000
280229,Tooru,Fiutem,Senior Engineer,1995-08-13,40000
280236,Sadegh,Vingron,Senior Staff,1999-07-25,58675
280238,Aria,Rodier,Assistant Engineer,1985-03-12,40000
280238,Aria,Rodier,Engineer,1991-03-12,40000
280238,Aria,Rodier,Senior Engineer,1997-03-11,40000
280244,Indrajit,Wilfing,Senior Staff,2001-09-14,59587
280244,Indrajit,Wilfing,Staff,1993-09-14,59587
280247,Lorien,Desikan,Engineer,1996-07-19,40000
280247,Lorien,Desikan,Senior Engineer,2002-07-19,40000
280255,Richara,Roccetti,Senior Staff,1993-03-31,85005
280255,Richara,Roccetti,Staff,1986-03-31,85005
280271,Yucel,Papastamatiou,Senior Staff,2001-10-21,71110
280271,Yucel,Papastamatiou,Staff,1996-10-21,71110
280277,Magdalena,Perry,Senior Staff,1988-08-20,52821
280309,Chuanyi,Bolsens,Senior Staff,1999-04-01,84662
280309,Chuanyi,Bolsens,Staff,1993-04-01,84662
280325,Masato,Carrera,Engineer,1986-12-25,40000
280325,Masato,Carrera,Senior Engineer,1995-12-25,40000
280333,Zongyan,Kisuki,Senior Staff,1999-08-25,53755
280333,Zongyan,Kisuki,Staff,1992-08-24,53755
280334,Chrisa,Kadhim,Senior Engineer,1987-06-05,40000
280353,Cheong,Sooriamurthi,Engineer,1985-02-19,62335
280353,Cheong,Sooriamurthi,Senior Engineer,1992-02-20,62335
280355,Xiaoqiu,Stroustrup,Senior Staff,1996-08-18,71794
280355,Xiaoqiu,Stroustrup,Staff,1990-08-19,71794
280361,Shooichi,Hiltgen,Engineer,1995-11-15,61253
280361,Shooichi,Hiltgen,Senior Engineer,2000-11-14,61253
280368,Danae,Sullins,Engineer,1986-08-28,73774
280368,Danae,Sullins,Senior Engineer,1992-08-27,73774
280370,Mayuko,Vesel,Engineer,1985-03-21,93615
280370,Mayuko,Vesel,Senior Engineer,1994-03-21,93615
280391,Niclas,Spell,Senior Staff,1992-11-30,77729
280396,Shih,Solares,Senior Staff,1993-09-23,68955
280396,Shih,Solares,Staff,1987-09-24,68955
280404,Shuji,Matheson,Engineer,1996-11-23,40000
280430,Sudharsan,Syrotiuk,Assistant Engineer,1986-10-27,61214
280430,Sudharsan,Syrotiuk,Engineer,1992-10-26,61214
280430,Sudharsan,Syrotiuk,Senior Engineer,1998-10-26,61214
280448,Theron,Aamodt,Senior Staff,1994-03-16,87465
280448,Theron,Aamodt,Staff,1986-03-16,87465
280452,Navin,Chenoweth,Assistant Engineer,1997-04-27,44906
280476,Harngdar,Mandelberg,Senior Staff,1995-01-29,79973
280476,Harngdar,Mandelberg,Staff,1988-01-29,79973
280477,Utz,Sidou,Senior Staff,1995-03-22,40000
280477,Utz,Sidou,Staff,1986-03-22,40000
280483,Naraig,Jeong,Senior Staff,1997-06-28,68110
280483,Naraig,Jeong,Staff,1988-06-28,68110
280492,Chuanyi,Rosay,Senior Engineer,1986-02-15,63823
280496,Xianlong,Potthoff,Senior Staff,1996-10-24,40000
280496,Xianlong,Potthoff,Staff,1991-10-25,40000
280508,Srinidhi,Demos,Engineer,1991-03-16,48196
280508,Srinidhi,Demos,Senior Engineer,1996-03-15,48196
280512,Sumant,Trelles,Senior Staff,2002-02-07,79264
280512,Sumant,Trelles,Staff,1995-02-07,79264
280517,Aris,Henders,Engineer,1985-12-15,54068
280517,Aris,Henders,Senior Engineer,1994-12-15,54068
280522,Shigeichiro,Bazelow,Senior Staff,1999-01-28,72491
280522,Shigeichiro,Bazelow,Staff,1994-01-28,72491
280532,Gilbert,Jayawardene,Engineer,1990-11-07,40000
280532,Gilbert,Jayawardene,Senior Engineer,1995-11-07,40000
280534,Oscal,Nilsson,Senior Staff,1994-09-13,40000
280534,Oscal,Nilsson,Staff,1988-09-13,40000
280535,Shay,Conti,Senior Engineer,1995-12-23,54153
280541,Holgard,Rotem,Senior Staff,1994-04-29,51987
280541,Holgard,Rotem,Staff,1988-04-29,51987
280574,Shih,Orlowska,Senior Staff,1990-01-22,52427
280595,Frazer,Kitsuregawa,Engineer,1988-04-04,40000
280595,Frazer,Kitsuregawa,Senior Engineer,1997-04-03,40000
280598,Takanari,Lovengreen,Senior Staff,2002-06-25,40920
280598,Takanari,Lovengreen,Staff,1997-06-25,40920
280603,Kien,Sinitsyn,Senior Staff,1997-08-25,64173
280603,Kien,Sinitsyn,Staff,1992-08-25,64173
280609,Elrique,Khasidashvili,Engineer,1985-12-23,40000
280609,Elrique,Khasidashvili,Senior Engineer,1992-12-23,40000
280612,Yifei,Gien,Senior Staff,1994-10-27,86300
280612,Yifei,Gien,Staff,1987-10-27,86300
280615,Shuky,Takanami,Assistant Engineer,1990-12-25,40000
280615,Shuky,Takanami,Engineer,1995-12-25,40000
280615,Shuky,Takanami,Senior Engineer,2000-12-24,40000
280622,Wayne,Back,Engineer,1988-07-03,40000
280622,Wayne,Back,Senior Engineer,1996-07-03,40000
280643,Dmitry,Peroz,Senior Staff,1992-01-12,55627
280643,Dmitry,Peroz,Staff,1987-01-12,55627
280651,Yakichi,Seghrouchni,Senior Engineer,1998-11-15,57334
280659,Xudong,Valiente,Senior Staff,1996-06-01,48923
280659,Xudong,Valiente,Staff,1987-06-02,48923
280681,Nahum,Braccini,Senior Engineer,1985-05-12,40000
280686,Jingling,Choobineh,Engineer,1994-03-14,40000
280686,Jingling,Choobineh,Senior Engineer,1999-03-14,40000
280687,Sakthirel,Lodder,Technique Leader,1988-06-30,43322
280699,Elvis,Krychniak,Senior Engineer,1985-06-07,40000
280707,Edwin,Unno,Senior Staff,2000-06-30,62007
280707,Edwin,Unno,Staff,1994-07-01,62007
280711,Tua,Qiwen,Senior Staff,1993-05-14,43899
280711,Tua,Qiwen,Staff,1988-05-14,43899
280721,Arumugam,Fiutem,Engineer,1999-01-08,67532
280723,Arfst,Kolinko,Engineer,1986-02-05,61816
280723,Arfst,Kolinko,Senior Engineer,1992-02-05,61816
280729,Shuho,Pearson,Engineer,1985-04-05,40000
280729,Shuho,Pearson,Senior Engineer,1991-04-05,40000
280746,Taizo,Molenkamp,Senior Staff,1991-04-16,47895
280746,Taizo,Molenkamp,Staff,1986-04-16,47895
280756,Nahum,Nitto,Senior Engineer,1991-03-03,45829
280760,Rafail,Klassen,Engineer,1985-04-23,43194
280760,Rafail,Klassen,Senior Engineer,1993-04-23,43194
280764,Fumiyo,Minakawa,Engineer,1989-01-02,48294
280764,Fumiyo,Minakawa,Senior Engineer,1994-01-02,48294
280790,Ekawit,Baumann,Senior Engineer,1996-09-30,40000
280796,Shigenori,Lundstrom,Engineer,1986-06-13,49048
280796,Shigenori,Lundstrom,Senior Engineer,1993-06-13,49048
280799,Bartek,Feldmann,Engineer,1995-08-11,40000
280799,Bartek,Feldmann,Senior Engineer,2001-08-10,40000
280803,Zine,Dayana,Technique Leader,1987-10-18,42621
280827,Kwangjo,Krybus,Senior Staff,1996-08-16,61607
280827,Kwangjo,Krybus,Staff,1991-08-17,61607
280860,Gudjon,Syang,Senior Staff,1993-12-25,55012
280860,Gudjon,Syang,Staff,1985-12-25,55012
280876,Saniya,Maginnis,Engineer,1986-03-04,62290
280876,Saniya,Maginnis,Senior Engineer,1991-03-04,62290
280883,Shao,Compeau,Technique Leader,1988-08-21,53939
280900,Odinaldo,Ramsay,Engineer,1997-06-29,41433
280908,Yunming,Segond,Engineer,1987-06-15,43980
280908,Yunming,Segond,Senior Engineer,1994-06-15,43980
280910,Arve,Dehkordi,Staff,1998-09-22,86669
280917,Doowon,Melter,Senior Engineer,1988-07-11,48434
280923,Uno,Silva,Senior Staff,1988-06-03,68881
280924,Sigeru,Merey,Senior Staff,1988-04-20,69706
280927,Zhenhua,Muniz,Engineer,1987-02-02,40000
280927,Zhenhua,Muniz,Senior Engineer,1995-02-02,40000
280929,Khue,Peot,Senior Staff,1999-05-20,75181
280933,Jianhao,Dalphin,Senior Staff,1991-09-29,40000
280933,Jianhao,Dalphin,Staff,1985-09-29,40000
280934,Gritta,Gils,Engineer,1990-02-11,74345
280934,Gritta,Gils,Senior Engineer,1999-02-11,74345
280941,Taisook,Furudate,Senior Engineer,1985-03-08,40000
280949,Make,Setiz,Engineer,1985-04-24,59700
280949,Make,Setiz,Senior Engineer,1994-04-24,59700
280954,Raimond,Cappelletti,Senior Staff,1996-09-09,55752
280954,Raimond,Cappelletti,Staff,1987-09-10,55752
280955,Mona,Anido,Senior Staff,1986-02-20,77869
280960,Serif,Brodal,Engineer,1986-12-17,40000
280960,Serif,Brodal,Senior Engineer,1992-12-16,40000
280961,Mingsen,Pesch,Engineer,1986-05-30,52310
280961,Mingsen,Pesch,Senior Engineer,1991-05-30,52310
280977,Frazer,Shokrollahi,Assistant Engineer,1996-12-19,43557
280979,Remmert,Orsini,Staff,1998-10-05,77998
281009,Yongmao,Esteva,Technique Leader,1992-07-08,48139
281042,Leaf,Makinen,Engineer,1985-02-27,40000
281042,Leaf,Makinen,Senior Engineer,1991-02-27,40000
281058,Miomir,Bressoud,Assistant Engineer,1999-01-19,40000
281070,Chenye,Shanbhogue,Senior Staff,1992-11-06,44900
281070,Chenye,Shanbhogue,Staff,1985-11-06,44900
281071,Utpal,Bednarek,Senior Staff,1986-11-26,40000
281074,Kendra,Xiaoshan,Engineer,1987-10-07,40000
281074,Kendra,Xiaoshan,Senior Engineer,1993-10-06,40000
281079,Kamakshi,Schwartzburd,Assistant Engineer,1986-10-01,40000
281079,Kamakshi,Schwartzburd,Engineer,1994-10-01,40000
281083,Conrado,Emden,Senior Staff,1998-01-23,40000
281084,Sven,Bugaenko,Assistant Engineer,1990-05-19,41542
281084,Sven,Bugaenko,Engineer,1996-05-18,41542
281084,Sven,Bugaenko,Senior Engineer,2002-05-18,41542
281093,Anyuan,Legleitner,Engineer,1985-04-23,59891
281093,Anyuan,Legleitner,Senior Engineer,1992-04-23,59891
281113,Sumali,Giaccio,Engineer,1999-10-31,65527
281116,Kazuhira,Syrotiuk,Engineer,1985-05-05,40518
281116,Kazuhira,Syrotiuk,Senior Engineer,1994-05-05,40518
281118,Munir,Leaver,Senior Staff,2002-07-10,72801
281118,Munir,Leaver,Staff,1996-07-10,72801
281137,Vugranam,Luca,Senior Staff,1992-10-16,43198
281137,Vugranam,Luca,Staff,1987-10-17,43198
281150,Masanao,Lichtner,Senior Staff,1985-04-11,87550
281159,Sakthirel,Bernardinello,Engineer,1997-04-01,56263
281163,Mohammad,Giarratana,Engineer,1988-07-26,56050
281163,Mohammad,Giarratana,Senior Engineer,1997-07-26,56050
281170,Abdulah,Dulli,Technique Leader,1994-10-09,48437
281184,Hilari,Tagansky,Engineer,1989-06-13,40000
281184,Hilari,Tagansky,Senior Engineer,1997-06-13,40000
281188,Sedat,Heyers,Senior Staff,2000-03-13,68052
281188,Sedat,Heyers,Staff,1992-03-13,68052
281195,Zengping,Undy,Senior Engineer,1997-02-08,47067
281204,Quingbo,Azumi,Engineer,1986-11-04,40717
281204,Quingbo,Azumi,Senior Engineer,1991-11-04,40717
281213,Kellyn,Staylopatis,Assistant Engineer,1986-11-24,40000
281213,Kellyn,Staylopatis,Engineer,1993-11-24,40000
281213,Kellyn,Staylopatis,Senior Engineer,2000-11-24,40000
281217,Goh,Mayerwieser,Senior Staff,1997-01-25,40000
281217,Goh,Mayerwieser,Staff,1988-01-26,40000
281225,Lubomir,Waymire,Senior Staff,2001-09-11,66158
281225,Lubomir,Waymire,Staff,1995-09-12,66158
281234,Harngdar,Falby,Technique Leader,1986-06-10,40000
281244,Marke,Vural,Technique Leader,1995-05-26,40000
281249,Sudharsan,Hasham,Senior Staff,1992-04-28,56007
281249,Sudharsan,Hasham,Staff,1985-04-28,56007
281259,Marek,Feinberg,Senior Staff,1997-04-26,75644
281259,Marek,Feinberg,Staff,1988-04-26,75644
281261,Shuichi,Molberg,Senior Staff,1997-07-31,72184
281261,Shuichi,Molberg,Staff,1992-07-31,72184
281268,Yinlin,Assaf,Senior Staff,1985-02-06,61897
281282,Mohd,Fadgyas,Senior Staff,1997-06-11,40000
281282,Mohd,Fadgyas,Staff,1988-06-11,40000
281288,Nikolaos,Menyhert,Senior Staff,1995-10-30,40000
281288,Nikolaos,Menyhert,Staff,1989-10-30,40000
281293,Chikara,Bednarek,Senior Staff,1997-09-04,83511
281293,Chikara,Bednarek,Staff,1988-09-04,83511
